,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,States,Counties
21777,Lucerne Valley 092,52463,Valid,H5,0.6,Found,2007.0,34.48148,-116.95325,"(34.48148, -116.95325)",8.0,78.0
21778,Lucerne Valley 093,52464,Valid,L6,3.93,Found,2007.0,34.4887,-116.9788,"(34.4887, -116.9788)",8.0,78.0
21779,Lucerne Valley 094,52526,Valid,CK5,3.5,Found,2008.0,34.48712,-116.96147,"(34.48712, -116.96147)",8.0,78.0
21780,Lucerne Valley 095,52527,Valid,CK5,1.1,Found,2008.0,34.48657,-116.9592,"(34.48657, -116.9592)",8.0,78.0
21781,Lucerne Valley 096,52528,Valid,L5,7.3,Found,2008.0,34.48662,-116.9564,"(34.48662, -116.9564)",8.0,78.0
21782,Lucerne Valley 097,52529,Valid,CK4,6.5,Found,2008.0,34.48565,-116.95673,"(34.48565, -116.95673)",8.0,78.0
21783,Lucerne Valley 098,52530,Valid,CK4,1.5,Found,2008.0,34.48703,-116.95595,"(34.48703, -116.95595)",8.0,78.0
21784,Lucerne Valley 099,52531,Valid,CK5,3.2,Found,2008.0,34.48733,-116.96055,"(34.48733, -116.96055)",8.0,78.0
21785,Lucerne Valley 100,52532,Valid,CK5,0.8,Found,2008.0,34.48738,-116.96065,"(34.48738, -116.96065)",8.0,78.0
21786,Lucerne Valley 101,52533,Valid,CK4,4.0,Found,2008.0,34.48598,-116.95593,"(34.48598, -116.95593)",8.0,78.0
21787,Lucerne Valley 120,52465,Valid,L6,43.1,Found,2010.0,34.48388,-116.9501,"(34.48388, -116.9501)",8.0,78.0
21789,Lueders,14750,Valid,"Iron, IAB-MG",35400.0,Found,1973.0,32.83611,-99.60417,"(32.83611, -99.60417)",23.0,796.0
21790,Luis Lopez,14751,Valid,"Iron, IIIAB",7000.0,Found,1896.0,34.0,-106.96667,"(34.0, -106.96667)",11.0,1992.0
21792,Lunar Dry Lake,30749,Valid,L5,32.5,Found,2003.0,38.39918,-115.9967,"(38.39918, -115.9967)",10.0,2401.0
21793,Luray,14758,Valid,OC,861.0,Found,1976.0,39.11667,-98.68333,"(39.11667, -98.68333)",17.0,1289.0
21794,Lushton,14760,Valid,L6,6700.0,Found,1914.0,40.74972,-97.74972,"(40.74972, -97.74972)",19.0,479.0
21795,Lusk,14761,Valid,Iron,46.0,Found,1940.0,42.76667,-104.35,"(42.76667, -104.35)",14.0,3121.0
22877,Macy,15378,Valid,L6,42000.0,Found,1984.0,34.21667,-103.91667,"(34.21667, -103.91667)",11.0,1987.0
22883,Majuba,30752,Valid,L5,370.0,Found,1999.0,40.6265,-118.41033,"(40.6265, -118.41033)",10.0,482.0
22884,Majuba 002,30753,Valid,H4,2420.0,Found,2003.0,40.62832,-118.4167,"(40.62832, -118.4167)",10.0,482.0
22885,Majuba 003,30754,Valid,H4,1306.0,Found,2003.0,40.63078,-118.40918,"(40.63078, -118.40918)",10.0,482.0
22886,Majuba 007,54684,Valid,H4,1823.3,Found,2007.0,40.61667,-118.38472,"(40.61667, -118.38472)",10.0,482.0
22890,Mandalay Spring,57454,Valid,L6,2854.0,Found,2012.0,40.89201,-118.55319,"(40.89201, -118.55319)",10.0,2397.0
22892,Mangum,55331,Valid,H4,750.0,Found,2008.0,34.849,-99.704,"(34.849, -99.704)",20.0,2723.0
22896,Mapleton,15410,Valid,"Iron, IIIAB",49000.0,Found,1939.0,42.18333,-95.71667,"(42.18333, -95.71667)",16.0,1833.0
22899,Marengo,15415,Valid,L6,68.0,Found,1991.0,42.29111,-88.62556,"(42.29111, -88.62556)",34.0,1722.0
22902,Maricopa,15420,Valid,H,50.0,Found,1980.0,33.25,-112.05,"(33.25, -112.05)",7.0,989.0
22904,Marion (Kansas),15425,Valid,L5,2890.0,Found,1955.0,38.36667,-97.03333,"(38.36667, -97.03333)",17.0,1244.0
22907,Marlow,15428,Valid,L5,68000.0,Found,1936.0,34.6,-97.91667,"(34.6, -97.91667)",20.0,716.0
22909,Marshall County,15433,Valid,"Iron, IIIAB",6800.0,Found,1860.0,37.0,-88.25,"(37.0, -88.25)",36.0,1386.0
22910,Marsland,15434,Valid,H5,6850.0,Found,1933.0,42.45,-103.3,"(42.45, -103.3)",19.0,2245.0
22911,Mart,15435,Valid,"Iron, IVA",7140.0,Found,1898.0,31.5,-96.88333,"(31.5, -96.88333)",23.0,774.0
22917,Mayday,15448,Valid,H4,6900.0,Found,1955.0,39.47444,-96.925,"(39.47444, -96.925)",17.0,1288.0
22919,Mayfield,15450,Valid,H4,38400.0,Found,1972.0,37.30833,-97.545,"(37.30833, -97.545)",17.0,1297.0
22920,Mayodan,15452,Valid,"Iron, IIAB",15400.0,Found,1920.0,36.38333,-79.86667,"(36.38333, -79.86667)",37.0,2475.0
22922,McAddo,15457,Valid,L6,1100.0,Found,1935.0,33.75,-100.93333,"(33.75, -100.93333)",23.0,840.0
22923,McCook,15459,Valid,L6,3602.0,Found,1965.0,40.02,-100.78333,"(40.02, -100.78333)",19.0,2295.0
22924,McCracken,15460,Valid,H4/5,1530.0,Found,1980.0,38.525,-99.81,"(38.525, -99.81)",17.0,1251.0
22925,McKenzie Draw (a),15461,Valid,H4,11800.0,Found,1989.0,32.925,-102.625,"(32.925, -102.625)",23.0,3192.0
22926,McKenzie Draw (b),15462,Valid,H4,2990.0,Found,1989.0,32.925,-102.625,"(32.925, -102.625)",23.0,3192.0
22927,McKinney,15463,Valid,L4,150000.0,Found,1870.0,33.18333,-96.71667,"(33.18333, -96.71667)",23.0,3110.0
22928,McLean,15464,Valid,H6,4300.0,Found,1939.0,35.23333,-100.6,"(35.23333, -100.6)",23.0,749.0
22929,Meadow (a),15465,Valid,H5,1495.0,Found,1975.0,33.33139,-102.26889,"(33.33139, -102.26889)",23.0,801.0
22930,Meadow (b),15466,Valid,L6,691.0,Found,1981.0,33.33139,-102.26889,"(33.33139, -102.26889)",23.0,801.0
22934,Melrose (a),15475,Valid,L5,36400.0,Found,1933.0,34.38333,-103.61667,"(34.38333, -103.61667)",11.0,3143.0
22935,Melrose (b),15476,Valid,Howardite,50.5,Found,1971.0,34.39833,-103.605,"(34.39833, -103.605)",11.0,3143.0
22936,Melvern Lake,15477,Valid,H5,7746.0,Found,1950.0,38.525,-95.78056,"(38.525, -95.78056)",17.0,329.0
22945,Mereta,15488,Valid,H4,1417.5,Found,1941.0,31.42611,-100.13333,"(31.42611, -100.13333)",23.0,2923.0
22947,Mertzon,15490,Valid,"Iron, IAB-ung",3720.0,Found,1943.0,31.26667,-100.83333,"(31.26667, -100.83333)",23.0,2073.0
22949,Mesa Verde Park,15494,Valid,"Iron, IAB-ung",3500.0,Found,1922.0,37.16667,-108.5,"(37.16667, -108.5)",9.0,1058.0
24087,Miami,16630,Valid,H5,57700.0,Found,1930.0,35.66667,-100.6,"(35.66667, -100.6)",23.0,791.0
24091,Millen,16644,Valid,H4,40800.0,Found,1975.0,32.83528,-81.87389,"(32.83528, -81.87389)",31.0,1420.0
24092,Miller (Kansas),16646,Valid,H4,970.0,Found,1950.0,38.625,-96.02278,"(38.625, -96.02278)",17.0,1242.0
26143,Mills,16687,Valid,H6,88000.0,Found,1970.0,36.23,-104.11889,"(36.23, -104.11889)",11.0,2537.0
26145,Milnesand (stone),16690,Valid,L6,34.0,Found,1981.0,33.63333,-103.33333,"(33.63333, -103.33333)",11.0,1987.0
26146,Milton,16691,Valid,"Pallasite, ungrouped",2040.0,Found,2000.0,40.2875,-95.37667,"(40.2875, -95.37667)",18.0,2648.0
26149,Mincy,16694,Valid,Mesosiderite-B4,89400.0,Found,1857.0,36.55,-93.1,"(36.55, -93.1)",18.0,2217.0
26153,Mission,16704,Valid,L,12000.0,Found,1949.0,43.31667,-100.76667,"(43.31667, -100.76667)",21.0,679.0
26156,Moapa Valley,48952,Valid,CM1,698.8,Found,2004.0,36.55722,-114.42694,"(36.55722, -114.42694)",10.0,480.0
26158,Modoc (1948),16712,Valid,H6,1800.0,Found,1948.0,38.5,-101.1,"(38.5, -101.1)",17.0,1290.0
26159,Mohawk,34059,Valid,"Iron, IAB complex",586.0,Found,2000.0,32.73,-113.71,"(32.73, -113.71)",7.0,945.0
26162,Monahans (1938),16718,Valid,"Iron, IIF",27900.0,Found,1938.0,31.48333,-102.88333,"(31.48333, -102.88333)",23.0,2957.0
26165,Monticello,16728,Valid,Howardite,210.0,Found,1982.0,36.95,-84.9,"(36.95, -84.9)",36.0,1530.0
26167,Monument Draw,16732,Valid,Acapulcoite,524.5,Found,1985.0,32.50333,-102.74333,"(32.50333, -102.74333)",23.0,815.0
26173,Moriarty,16744,Valid,L,330.0,Found,1975.0,34.98333,-106.05,"(34.98333, -106.05)",11.0,616.0
26175,Morland,16746,Valid,H6,295000.0,Found,1890.0,39.33333,-100.06667,"(39.33333, -100.06667)",17.0,1949.0
26178,Morrill,16749,Valid,"Iron, IAB-an",1387.0,Found,1920.0,42.18333,-103.93333,"(42.18333, -103.93333)",19.0,2351.0
26179,Morristown,16750,Valid,Mesosiderite-A3,16300.0,Found,1887.0,36.2,-83.38333,"(36.2, -83.38333)",39.0,2048.0
26182,Morrow County,51707,Valid,L6,18200.0,Found,1999.0,45.5,-119.5,"(45.5, -119.5)",12.0,722.0
26183,Morton,16753,Valid,H6,6400.0,Found,1980.0,33.71667,-102.76667,"(33.71667, -102.76667)",23.0,830.0
26186,Mosca,16755,Valid,L6,6220.0,Found,1942.0,37.63333,-105.83333,"(37.63333, -105.83333)",9.0,83.0
26188,Mosquero,16757,Valid,H4,1800.0,Found,1963.0,35.75,-103.93333,"(35.75, -103.93333)",11.0,2726.0
26209,Mount Joy,16779,Valid,"Iron, IIAB",384000.0,Found,1887.0,39.78333,-77.21667,"(39.78333, -77.21667)",48.0,2454.0
26214,Mount Morris (New York),16782,Valid,H,12.5,Found,1897.0,42.7,-77.88333,"(42.7, -77.88333)",47.0,2091.0
26215,Mount Morris (Wisconsin),16783,Valid,"Iron, IAB-an",676.0,Found,1937.0,44.0,-89.25,"(44.0, -89.25)",41.0,888.0
26216,Mount Ouray,16784,Valid,"Iron, IID",900.0,Found,1898.0,38.41667,-106.21667,"(38.41667, -106.21667)",9.0,1067.0
26253,Mount Vernon,16806,Valid,"Pallasite, PMG",159000.0,Found,1868.0,36.93333,-87.4,"(36.93333, -87.4)",36.0,1222.0
26286,Mud Dry Lake,16840,Valid,H3,18255.0,Found,2002.0,37.8594,-117.02097,"(37.8594, -117.02097)",10.0,2401.0
26292,Mulberry Draw,16845,Valid,L5,9716.0,Found,1963.0,35.63333,-100.13333,"(35.63333, -100.13333)",23.0,2026.0
26293,Muleshoe,16846,Valid,H4/6,3600.0,Found,1972.0,34.12167,-102.695,"(34.12167, -102.695)",23.0,819.0
26321,Murfreesboro,16877,Valid,"Iron, ungrouped",8600.0,Found,1847.0,35.83333,-86.41667,"(35.83333, -86.41667)",39.0,2108.0
26323,Muroc,16879,Valid,L,18.4,Found,1936.0,34.91667,-117.83333,"(34.91667, -117.83333)",8.0,1192.0
26324,Muroc Dry Lake,16880,Valid,L6,223.0,Found,1936.0,34.91667,-117.83333,"(34.91667, -117.83333)",8.0,1192.0
26325,Murphy,16881,Valid,"Iron, IIAB",7700.0,Found,1899.0,35.1,-84.03333,"(35.1, -84.03333)",37.0,2288.0
26329,Myersville,16886,Valid,OC,5397.0,Found,1969.0,28.95,-97.40278,"(28.95, -97.40278)",23.0,3165.0
26343,Naruna (a),16916,Valid,H4,672.3,Found,1935.0,30.95,-98.26667,"(30.95, -98.26667)",23.0,3065.0
26344,Naruna (b),16917,Valid,H4,513.3,Found,1942.0,30.95,-98.28333,"(30.95, -98.28333)",23.0,3065.0
26347,Nashville (iron),16920,Valid,Iron,18000.0,Found,1934.0,35.96667,-77.96667,"(35.96667, -77.96667)",37.0,648.0
26348,Nashville (stone),16921,Valid,L6,25000.0,Found,1939.0,37.45,-98.41667,"(37.45, -98.41667)",17.0,323.0
26349,Navajo,16926,Valid,"Iron, IIAB",2184000.0,Found,1921.0,35.33333,-109.5,"(35.33333, -109.5)",7.0,985.0
26350,Naviska,48657,Valid,"Iron, IAB complex",147.0,Found,2004.0,32.5,-111.28,"(32.5, -111.28)",7.0,942.0
26351,Nazareth (a),16928,Valid,L6,44.0,Found,1938.0,34.5,-102.25,"(34.5, -102.25)",23.0,828.0
26352,Nazareth (b),16929,Valid,L6,3600.0,Found,1967.0,34.5,-102.25,"(34.5, -102.25)",23.0,828.0
26353,Nazareth (c),16930,Valid,H5,222.0,Found,1970.0,34.58333,-102.08333,"(34.58333, -102.08333)",23.0,828.0
26354,Nazareth (d),16931,Valid,H6,1500.0,Found,1968.0,34.58333,-102.08333,"(34.58333, -102.08333)",23.0,828.0
26355,Nazareth (e),16932,Valid,H6,13100.0,Found,1977.0,34.58333,-102.05,"(34.58333, -102.05)",23.0,828.0
26356,Nazareth (iron),16933,Valid,"Iron, IIIAB",11310.0,Found,1968.0,34.52667,-102.105,"(34.52667, -102.105)",23.0,828.0
26357,Needles,16936,Valid,"Iron, IID",45300.0,Found,1962.0,34.44417,-114.8325,"(34.44417, -114.8325)",8.0,78.0
26358,Needmore,16937,Valid,OC,1793.0,Found,1976.0,34.04472,-102.79917,"(34.04472, -102.79917)",23.0,819.0
26359,Neenach,16938,Valid,L6,13800.0,Found,1948.0,34.8,-118.5,"(34.8, -118.5)",8.0,1195.0
26361,Nelson County,16942,Valid,"Iron, IIIF",73030.0,Found,1856.0,37.75,-85.5,"(37.75, -85.5)",36.0,254.0
26364,Ness County (1894),16946,Valid,L6,82000.0,Found,1894.0,38.5,-99.6,"(38.5, -99.6)",17.0,1251.0
26365,Ness County (1938),16947,Valid,H4,652.0,Found,1938.0,38.48333,-99.91667,"(38.48333, -99.91667)",17.0,1251.0
26368,New Almelo,16951,Valid,L5,8000.0,Found,1917.0,39.66667,-100.0,"(39.66667, -100.0)",17.0,1252.0
26369,New Baltimore,16952,Valid,"Iron, ungrouped",20000.0,Found,1922.0,40.0,-78.85,"(40.0, -78.85)",48.0,2605.0
26370,New Deal,52094,Valid,H6,266.0,Found,2010.0,33.721,-101.8389,"(33.721, -101.8389)",23.0,772.0
26371,New Leipzig,16955,Valid,"Iron, IAB-MG",20000.0,Found,1936.0,46.36667,-101.95,"(46.36667, -101.95)",3.0,2415.0
26372,New Lynn,16956,Valid,L6,800.0,Found,1986.0,33.17,-101.63833,"(33.17, -101.63833)",23.0,773.0
26373,New Mexico,16957,Valid,Iron,130.0,Found,1935.0,34.5,-107.0,"(34.5, -107.0)",11.0,1992.0
26374,New Moore (a),16958,Valid,OC,100.3,Found,1972.0,33.11667,-102.11667,"(33.11667, -102.11667)",23.0,801.0
26375,New Moore (b),16959,Valid,OC,200.0,Found,1975.0,33.11833,-102.11333,"(33.11833, -102.11333)",23.0,801.0
26376,New Raymer,30758,Valid,LL4,3400.0,Found,1995.0,40.62583,-103.84033,"(40.62583, -103.84033)",9.0,1072.0
26377,New Westville,16961,Valid,"Iron, IVA",4800.0,Found,1941.0,39.8,-84.81667,"(39.8, -84.81667)",38.0,172.0
26379,Newport,16962,Valid,"Pallasite, PMG",5600.0,Found,1923.0,35.6,-91.26667,"(35.6, -91.26667)",15.0,18.0
26380,Newsom,16963,Valid,L6,892.0,Found,1939.0,37.6,-105.83333,"(37.6, -105.83333)",9.0,83.0
26381,Niagara,16969,Valid,"Iron, IAB-sLL",115.0,Found,1879.0,48.0,-97.93333,"(48.0, -97.93333)",3.0,565.0
26391,Norcateur,16991,Valid,L6,3200.0,Found,1940.0,39.81667,-100.2,"(39.81667, -100.2)",17.0,1941.0
26392,Nordheim,16992,Valid,"Iron, ungrouped",15150.0,Found,1932.0,28.86667,-97.61667,"(28.86667, -97.61667)",23.0,3165.0
26393,Norfolk,16993,Valid,"Iron, IIIAB",23000.0,Found,1907.0,36.9,-76.3,"(36.9, -76.3)",40.0,2943.0
26396,Norristown,16997,Valid,"Iron, IIIAB",4200.0,Found,1965.0,32.51667,-82.55,"(32.51667, -82.55)",31.0,1132.0
26406,Northampton,17009,Valid,Iron,353.0,Found,1963.0,42.31667,-72.63333,"(42.31667, -72.63333)",25.0,1914.0
26407,Northbranch,17010,Valid,H5,76000.0,Found,1972.0,39.99167,-98.34167,"(39.99167, -98.34167)",17.0,1236.0
30919,Nuevo Laredo,17937,Valid,Eucrite-mmict,500.0,Found,1950.0,27.5,-99.5,"(27.5, -99.5)",23.0,2959.0
30927,Ocate,48976,Valid,"Iron, IAB-MG",6400.0,Found,1986.0,36.29533,-105.04833,"(36.29533, -105.04833)",11.0,2537.0
30955,Oakley (iron),17972,Valid,"Iron, IIIF",111000.0,Found,1926.0,42.33333,-113.7,"(42.33333, -113.7)",5.0,1694.0
30956,Oakley (stone),17973,Valid,H6,27700.0,Found,1895.0,38.95,-101.01667,"(38.95, -101.01667)",17.0,326.0
30957,Oasis State Park,17974,Valid,OC,606.0,Found,1968.0,34.22833,-103.35833,"(34.22833, -103.35833)",11.0,1987.0
30958,Oberlin,17975,Valid,LL5,2500.0,Found,1911.0,39.8,-100.51667,"(39.8, -100.51667)",17.0,1941.0
30960,Ocotillo,17980,Valid,"Iron, IAB-MG",28570.0,Found,1990.0,32.83333,-116.06667,"(32.83333, -116.06667)",8.0,1190.0
30961,Octave Mine,35633,Valid,H5,1304.2,Found,2004.0,34.13228,-112.70225,"(34.13228, -112.70225)",7.0,944.0
30966,Odessa (iron),17985,Valid,"Iron, IAB-MG",1600000.0,Found,1922.0,31.71667,-102.4,"(31.71667, -102.4)",23.0,3169.0
30968,O'Donnell,17987,Valid,H5,12700.0,Found,1992.0,32.91217,-101.91867,"(32.91217, -101.91867)",23.0,838.0
30969,Ogallala,17992,Valid,"Iron, IAB-sLL",3300.0,Found,1918.0,41.16667,-101.66667,"(41.16667, -101.66667)",19.0,2299.0
30971,Okechobee,18001,Valid,L4,1000.0,Found,1916.0,26.68333,-80.8,"(26.68333, -80.8)",30.0,52.0
30972,Oktibbeha County,18003,Valid,"Iron, IAB-ung",156.0,Found,1854.0,33.5,-89.0,"(33.5, -89.0)",32.0,2545.0
30973,Old Dominion Mine,18004,Valid,H4,42.0,Found,2000.0,34.85958,-116.22113,"(34.85958, -116.22113)",8.0,78.0
30977,Old Woman,18007,Valid,"Iron, IIAB",2753000.0,Found,1976.0,34.46667,-115.23333,"(34.46667, -115.23333)",8.0,78.0
30979,Oldman Mountain,56392,Valid,H5,198.96,Found,2008.0,33.67248,-114.2917,"(33.67248, -114.2917)",7.0,7.0
30980,Oliver,18014,Valid,L6,6690.0,Found,1984.0,41.2,-103.68333,"(41.2, -103.68333)",19.0,2301.0
30981,Olton,18016,Valid,H3.5,953.0,Found,1948.0,34.16722,-102.13361,"(34.16722, -102.13361)",23.0,768.0
31009,Oro Grande,18031,Valid,H5,513.0,Found,1971.0,32.37167,-106.25833,"(32.37167, -106.25833)",11.0,614.0
31010,Oroville,18032,Valid,"Iron, IIIAB",24500.0,Found,1893.0,39.68333,-121.63333,"(39.68333, -121.63333)",8.0,1183.0
31011,Oscuro Mountains,18035,Valid,"Iron, IAB-MG",3600.0,Found,1895.0,33.63333,-106.38333,"(33.63333, -106.38333)",11.0,1992.0
31012,Oshkosh,18036,Valid,H,144.8,Found,1961.0,44.07694,-88.56278,"(44.07694, -88.56278)",41.0,3077.0
31080,Otis,18044,Valid,L6,2600.0,Found,1940.0,38.53333,-99.05,"(38.53333, -99.05)",17.0,333.0
31081,Otto,18047,Valid,H5,28.0,Found,1970.0,35.16667,-105.98333,"(35.16667, -105.98333)",11.0,1990.0
31087,Overland Park,18056,Valid,H4,1374.0,Found,1998.0,38.96667,-94.66667,"(38.96667, -94.66667)",17.0,1237.0
31088,Ovid,18057,Valid,H6,6169.0,Found,1939.0,40.96667,-102.4,"(40.96667, -102.4)",9.0,36.0
31089,Ovid (b),31283,Valid,H5,860.0,Found,1943.0,40.75833,-102.375,"(40.75833, -102.375)",9.0,36.0
31090,Owasco,18060,Valid,L6,168400.0,Found,1984.0,41.2,-103.68333,"(41.2, -103.68333)",19.0,2301.0
31091,Owens Valley,18061,Valid,"Iron, IIIAB",192800.0,Found,1913.0,37.46667,-118.0,"(37.46667, -118.0)",8.0,1170.0
31092,Oxford,18063,Valid,H5,6000.0,Found,1985.0,40.16667,-99.66667,"(40.16667, -99.66667)",19.0,2252.0
31095,Ozona,18066,Valid,H6,127500.0,Found,1929.0,30.73333,-101.3,"(30.73333, -101.3)",23.0,3116.0
31097,Page City,18070,Valid,"Iron, IVA",13630.0,Found,1980.0,39.16667,-101.28333,"(39.16667, -101.28333)",17.0,338.0
31101,Palmersville,18078,Valid,H5,9979.0,Found,1908.0,36.4665,-88.60283,"(36.4665, -88.60283)",39.0,813.0
31102,Palo Blanco Creek,18080,Valid,Eucrite-mmict,1482.0,Found,1954.0,36.5,-104.5,"(36.5, -104.5)",11.0,2537.0
31103,Palo Verde Mine,31284,Valid,L6,9158.0,Found,2004.0,34.71457,-114.19142,"(34.71457, -114.19142)",7.0,8.0
31104,Paloduro,18081,Valid,"Iron, IIIE",3000.0,Found,1935.0,34.9,-101.21667,"(34.9, -101.21667)",23.0,817.0
31131,Panhandle,18096,Valid,H5,1360.0,Found,1969.0,35.33333,-101.38333,"(35.33333, -101.38333)",23.0,827.0
31144,Park,18104,Valid,L6,13000.0,Found,1969.0,39.11,-100.36167,"(39.11, -100.36167)",17.0,317.0
31146,Parma Canyon,18107,Valid,Iron,2150.0,Found,1940.0,43.8,-117.0,"(43.8, -117.0)",5.0,1692.0
31150,Patricia,18115,Valid,H5,14900.0,Found,1983.0,32.5,-102.03333,"(32.5, -102.03333)",23.0,776.0
31334,Paulding County,18172,Valid,Iron,725.0,Found,1901.0,34.0,-84.8,"(34.0, -84.8)",31.0,195.0
31336,Paymaster Mine,44796,Valid,L5,159.0,Found,2004.0,33.18667,-114.91783,"(33.18667, -114.91783)",8.0,1190.0
31337,Payson,18178,Valid,L6,1728.0,Found,2001.0,34.23333,-111.4,"(34.23333, -111.4)",7.0,987.0
31338,Peck's Spring,18182,Valid,L5,1600.0,Found,1926.0,32.0,-102.0,"(32.0, -102.0)",23.0,2820.0
31977,Pedernales,34062,Valid,"Iron, IAB complex",691.0,Found,1980.0,30.33333,-98.95,"(30.33333, -98.95)",23.0,847.0
31978,Peetz,18783,Valid,L6,11500.0,Found,1937.0,40.95,-103.08333,"(40.95, -103.08333)",9.0,1014.0
31980,Pelona Mountain,18785,Valid,H5,618.0,Found,1999.0,33.66667,-108.1,"(33.66667, -108.1)",11.0,2534.0
31982,Penokee,18788,Valid,H5,3580.0,Found,1947.0,39.35,-99.91667,"(39.35, -99.91667)",17.0,1949.0
31984,Pep,18791,Valid,OC,591.0,Found,1966.0,33.73,-102.57667,"(33.73, -102.57667)",23.0,756.0
31985,Perryton,18794,Valid,LL6,2114.0,Found,1975.0,36.35333,-100.73167,"(36.35333, -100.73167)",23.0,783.0
31986,Perryville,18795,Valid,"Iron, IIC",17500.0,Found,1906.0,37.73333,-89.85,"(37.73333, -89.85)",18.0,2168.0
31987,Persimmon Creek,18796,Valid,"Iron, IAB-sLM",5000.0,Found,1893.0,35.05,-84.23333,"(35.05, -84.23333)",37.0,2288.0
31991,Phillips County (pallasite),18807,Valid,"Pallasite, PMG-an",1360.0,Found,1935.0,40.45,-102.38333,"(40.45, -102.38333)",9.0,33.0
31993,Picacho,18814,Valid,"Iron, IIIAB",22000.0,Found,1952.0,33.2,-105.0,"(33.2, -105.0)",11.0,613.0
31994,Pickens County,18815,Valid,H6,400.0,Found,1908.0,34.5,-84.5,"(34.5, -84.5)",31.0,196.0
31996,Pierceville (iron),18819,Valid,"Iron, IIIAB",100000.0,Found,1917.0,37.86667,-100.66667,"(37.86667, -100.66667)",17.0,316.0
31997,Pierceville (stone),18820,Valid,L6,2125.0,Found,1939.0,37.86667,-100.66667,"(37.86667, -100.66667)",17.0,316.0
31999,Pima County,18823,Valid,"Iron, IIAB",210.0,Found,1947.0,32.2,-111.0,"(32.2, -111.0)",7.0,942.0
32000,Pine Bluffs,18824,Valid,H,2700.0,Found,1935.0,41.18333,-104.06667,"(41.18333, -104.06667)",14.0,3119.0
32002,Pine River,18826,Valid,"Iron, IAB-sLL",3600.0,Found,1931.0,44.21667,-89.1,"(44.21667, -89.1)",41.0,888.0
32005,Piñon,18828,Valid,"Iron, ungrouped",17850.0,Found,1928.0,32.66667,-105.1,"(32.66667, -105.1)",11.0,2535.0
32006,Pinto Mountains,18829,Valid,L6,17900.0,Found,1954.0,34.0,-115.78333,"(34.0, -115.78333)",8.0,1177.0
32007,Pipe Creek,18830,Valid,H6,13600.0,Found,1887.0,29.68333,-98.91667,"(29.68333, -98.91667)",23.0,3024.0
32010,Pittsburg,18838,Valid,"Iron, IAB-MG",600.0,Found,1850.0,40.43333,-80.0,"(40.43333, -80.0)",48.0,2455.0
32012,Plains,18839,Valid,H5,34300.0,Found,1964.0,33.28333,-102.76667,"(33.28333, -102.76667)",23.0,2966.0
32013,Plains (d),18840,Valid,H4,280.0,Found,1991.0,33.26667,-102.9,"(33.26667, -102.9)",23.0,2966.0
32014,Plainview (1917),18841,Valid,H5,700000.0,Found,1917.0,34.11667,-101.78333,"(34.11667, -101.78333)",23.0,751.0
32015,Plainview (1950),18842,Valid,H,2200.0,Found,1950.0,34.11667,-101.78333,"(34.11667, -101.78333)",23.0,751.0
32016,Plainview (c),18843,Valid,OC,631.0,Found,1963.0,34.125,-101.75667,"(34.125, -101.75667)",23.0,751.0
32017,Plainview (d),18844,Valid,L6,700.0,Found,1979.0,34.1875,-101.70417,"(34.1875, -101.70417)",23.0,751.0
32018,Plainview (e),54437,Valid,H5,1250.0,Found,2010.0,34.18513,-101.70558,"(34.18513, -101.70558)",23.0,751.0
32026,Pleasanton,18848,Valid,H5,2300.0,Found,1935.0,38.18333,-94.71667,"(38.18333, -94.71667)",17.0,1241.0
32027,Plymouth,18850,Valid,"Iron, IIIAB",14000.0,Found,1893.0,41.33333,-86.31667,"(41.33333, -86.31667)",35.0,1905.0
32032,Point of Rocks (iron),18855,Valid,"Iron, IIIAB",18000.0,Found,1956.0,36.5,-104.5,"(36.5, -104.5)",11.0,2537.0
32033,Point of Rocks (stone),18856,Valid,L6,800.0,Found,1954.0,36.5,-104.5,"(36.5, -104.5)",11.0,2537.0
32034,Poison Spring,18857,Valid,Iron,524.0,Found,1971.0,38.17,-110.36667,"(38.17, -110.36667)",13.0,3200.0
32037,Pony Creek,18866,Valid,H4,4642.0,Found,1947.0,31.66333,-99.95,"(31.66333, -99.95)",23.0,793.0
32040,Portales (a),18871,Valid,H4,3240.0,Found,1967.0,34.06667,-103.5,"(34.06667, -103.5)",11.0,1987.0
32041,Portales (b),18872,Valid,L6,595.8,Found,1967.0,34.06667,-103.5,"(34.06667, -103.5)",11.0,1987.0
32042,Portales (c),18873,Valid,H4,6000.0,Found,1967.0,34.1,-103.41667,"(34.1, -103.41667)",11.0,1987.0
32043,Portis,18875,Valid,L,30.0,Found,1959.0,39.56667,-98.68333,"(39.56667, -98.68333)",17.0,1253.0
32045,Post,18877,Valid,L,2000.0,Found,1965.0,33.11667,-101.38333,"(33.11667, -101.38333)",23.0,3148.0
32046,Potter,18878,Valid,L6,261000.0,Found,1941.0,41.23333,-103.3,"(41.23333, -103.3)",19.0,2242.0
32047,Powell Peak 001,54561,Valid,H6,42.8,Found,2011.0,34.68222,-114.33046,"(34.68222, -114.33046)",7.0,8.0
32048,Powell Peak 002,54526,Valid,L4,1062.0,Found,2008.0,34.7049,-114.34572,"(34.7049, -114.34572)",7.0,8.0
32049,Powellsville,18880,Valid,H5,4310.0,Found,1990.0,38.66667,-82.78333,"(38.66667, -82.78333)",38.0,2624.0
